Data from http://vo.imcce.fr/insola/earth/online/earth/earth.html
Five columns for each time as follows:
  time: thousands of years from present
  eccentricity: (aphelion-perihelion)/(aphelion+perihelion)
  obliquity: radians
  perihelion: angle between equinox & perihelion, radians
  insolation: daily mean TOA solar flux at 65N summer solstice, W/m2
time	eccentricity	obliquity	perihelion	insolation	global.insolation
-311	0.036438534270127	0.39512750779134	5.32198757320109	505.813584807971	342.177241242754
-310	0.03641805949211	0.396289392480354	5.61467002761272	500.054842050501	342.176985686962
-309	0.0364001762116756	0.397712065472698	5.90724082473581	492.758578223705	342.176762594913
-308	0.0363782795228639	0.399350707180147	6.19847266991491	484.688252821999	342.176489585834
-307	0.0362405530963081	0.401152017202443	0.204472526424613	476.6798521863	342.1747761866
-306	0.0362334349959735	0.403062437674626	0.493446473634704	469.414466591554	342.174687810495
-305	0.0360894433067439	0.405029359910779	0.781160049144564	463.696842573706	342.172903796901
-304	0.0359312698760714	0.407003016619283	1.06732527385993	460.053615791126	342.170952295484
-303	0.0358282283227594	0.408931135485641	1.35141082445462	458.779691597511	342.1696856252
-302	0.0356198313980593	0.410771858965444	1.63589705563018	460.17882366683	342.167135002211
-301	0.0353953322262213	0.412481216629809	1.91834611743722	464.156951432279	342.164404010989
-300	0.0351934074210747	0.414023975420638	2.19909334496162	470.436202393422	342.161962437947
-299	0.0348911846352754	0.4153716677181	2.47977831281135	478.732499685371	342.158334308121
-298	0.0346446801676	0.416498239036059	2.75997841742156	488.368891224136	342.155398320484
-297	0.0342690350784073	0.417386036176846	3.03780616984983	498.665190440401	342.15096437943
-296	0.033956585637248	0.418025014345467	3.31590167279505	508.889701754683	342.147313324308
-295	0.033582547663797	0.418408830665822	3.59415514767337	518.27565465424	342.14298672047
-294	0.033150375659514	0.418537381764247	3.86987486548645	525.993942040893	342.138047537771
-293	0.0327305958925453	0.418416323174868	4.14714484807742	531.6031934615	342.133311432078
-292	0.0323003872345432	0.418053031724188	4.42152197466107	534.589917634518	342.128520486755
-291	0.0317745771301393	0.417459408116291	4.69867516826048	534.733332393571	342.122751242293
-290	0.0312800753513351	0.416649760550347	4.97200877582397	532.165083763096	342.117412173902
-289	0.0307710275959484	0.415640969395189	5.24605568636329	527.104242125328	342.112003783208
-288	0.0301906390055695	0.414449457703278	5.5219349250361	519.893685603942	342.105945997745
-287	0.0296371075461638	0.413098603556382	5.79333402890439	511.331858792854	342.10027628817
-286	0.0290427745833183	0.411607035905493	6.0657594199368	501.901740221657	342.094305760106
-285	0.0284759633397441	0.41000179203894	0.0564800164791013	492.261784750588	342.088724664003
-284	0.0278335964872643	0.408307487217826	0.325492111864148	483.2046209949	342.082532898051
-283	0.0272334056253404	0.406555298902542	0.596303607322188	475.057917690005	342.076875619993
-282	0.0266579343398744	0.404775308867462	0.865377301904348	468.299200218719	342.071567405415
-281	0.0260033792404987	0.40300584817259	1.13198801624725	463.280987293807	342.065667807896
-280	0.0254070364696754	0.401280690665115	1.39918615694824	459.994781039388	342.060420816738
-279	0.0248453740031315	0.399639032275551	1.66057199290139	458.485645834205	342.055590491573
-278	0.0242339865244316	0.398119302984743	1.9248554672875	458.724663589554	342.050455490689
-277	0.0236661441974444	0.396758202929343	2.18342802084352	460.397348064676	342.045801013532
-276	0.0231631111077567	0.395589398636633	2.43855298596739	463.228995699178	342.041770097916
-275	0.0226170418033679	0.394645311449805	2.69570764078202	467.095072033918	342.037492508656
-274	0.0221839919259094	0.393951459878981	2.94542561342718	471.44476098596	342.034172910134
-273	0.021711794112499	0.393530439412329	3.19384827647458	476.14473608736	342.03062646429
-272	0.0213980390962796	0.3934013222027	3.44121560593942	480.936859132535	342.028312256301
-271	0.021050060941765	0.39357663124059	3.68443377122972	485.508413068561	342.025785075093
-270	0.0207975097851216	0.394064427399303	3.92424574633588	489.732098489738	342.023976912404
-269	0.0206887075157739	0.394869211495278	4.16549580701046	493.590944377241	342.023204668006
-268	0.0205620979001485	0.395986514496982	4.40118556507448	496.766852038693	342.022311138446
-267	0.020563047360545	0.397403660972345	4.63934141576191	499.363707953335	342.022317818691
-266	0.0207029474475028	0.399105626900672	4.873221919329	501.316638853047	342.023305507904
-265	0.0208506115405996	0.401060859343214	5.10988958378467	502.445319959624	342.024355284814
-264	0.0211319391951447	0.403232660849648	5.34655463217273	502.837944906234	342.026375980818
-263	0.0215011833573378	0.405577801158041	5.58132121566331	502.482441521429	342.029069310359
-262	0.021945771265938	0.408040726375452	5.82049752279132	501.297589072691	342.032374201251
-261	0.0224671028094138	0.410560483643798	6.06118330272489	499.38731905692	342.036335858146
-260	0.0230437975829092	0.413080695082682	0.0155238310605226	496.988478427188	342.04082673887
-259	0.0237341844564871	0.415530600186572	0.261963798809322	493.9934363237	342.046352895165
-258	0.0244371492379483	0.417848272501713	0.505520507830509	490.919750246187	342.052147621821
-257	0.02518621762272	0.419976344168522	0.752150167593822	487.921552129248	342.058508858617
-256	0.0260382259368385	0.421853969955408	1.00168495502443	485.270731005276	342.065978182469
-255	0.026894543118599	0.423428445492465	1.25282084672623	483.382176409004	342.07373615931
-254	0.0277345276802463	0.42466221564414	1.50541204228809	482.589466419918	342.081590578155
-253	0.0287170066293357	0.425509387500115	1.76021920576904	482.968404528477	342.091084616479
-252	0.029607212035064	0.425944783288255	2.01701345187338	484.921006757595	342.09997306863
-251	0.0305593553654924	0.425947514877507	2.27656421256443	488.366920976046	342.109781061677
-250	0.0315164929520576	0.4255010990567	2.53605992100182	493.215524768888	342.119954263657
-249	0.032473547215602	0.424606386998839	2.79938789510771	499.326483467511	342.130441206896
-248	0.0334115914740832	0.423272516830918	3.06534411532041	506.295974329009	342.141025232627
-247	0.034357532461099	0.421511547680416	3.3310394822697	513.473532668021	342.15200459363
-246	0.0352765044764855	0.419358504594664	3.6014225111841	520.376688265025	342.162965507956
-245	0.0362296778390676	0.416854696435443	3.87335461463455	526.203644078956	342.174641169838
-244	0.0370854334490891	0.414045763224862	4.14757123783993	530.155946426651	342.185389771435
-243	0.0379821986125555	0.411000296500837	4.4238832600764	531.685772326157	342.196923841344
-242	0.0388937071219236	0.407790591711564	4.7036158209053	530.295904239937	342.208931184504
-241	0.039653579300833	0.404492729347616	4.98524251338103	525.53027162076	342.219159638795
-240	0.0405339490020521	0.401199795260696	5.26883634236558	517.706806802248	342.231258728461
-239	0.0413136661779615	0.398002280924657	5.55524004744509	506.939276101941	342.242197480168
-238	0.0420486718933265	0.394986901929617	5.84432648523072	493.920160554097	342.252700786951
-237	0.042807991124631	0.392253126288914	6.13467367269267	479.623473333657	342.263747086438
-236	0.0434840375995211	0.389879798113397	0.14306726072451	465.065498547524	342.273749245558
-235	0.0441832386847643	0.387940330744555	0.438846083013184	451.231446739929	342.28425978911
-234	0.0447901035755883	0.386504970981749	0.73267684856789	439.453315903372	342.293519024241
-233	0.0453851924631204	0.385616710896801	1.02912283517483	430.457992416281	342.302721988785
-232	0.0459955746803673	0.385301938575116	1.32607656907645	425.004598441332	342.312288436981
-231	0.0464806141581069	0.385583026722312	1.62246815513206	423.703893557083	342.319982113278
-230	0.0469539829751759	0.386442086067804	1.91919064520243	426.638232010287	342.327568995485
-229	0.0474755896274981	0.387854308811493	2.21444945669834	433.651496856572	342.336018624491
